"time","POACTPQM1T_kW","POACTPQM2_kW","POACTPQM3_kW","FREQPQM1_Hz","FREQPQM2_Hz","VABPQM1T_volt","VBCPQM1T_volt","VCAPQM1T_volt","VABPQM2_volt","VBCPQM2_volt","VCAPQM2_volt","VABPQM3_volt","VBCPQM3_volt","VCAPQM3_volt","AMPAPQM1T_amp","AMPBPQM1T_amp","AMPCPQM1T_amp","AMPAPQM2_amp","AMPBPQM2_amp","AMPCPQM2_amp","AMPAPQM3_amp","AMPBPQM3_amp","AMPCPQM3_amp","PORETPQM1T_kvar","PORETPQM2_kvar","PORETPQM3_kvar","FPTPQM1T","FPTPQM2","FPTPQM3","DESVMPM1_%","DESAMPM1_%","DESVMPM2_%","DESAMPM2_%","DESVMPM3_%","DESAMPM3_%","THDVTPQM1T","THDITPQM1T","THDI11PQM1","THDI3PQM1","THDI5PQM1","THDI7PQM1","THDI9PQM1","THDITPQM1","THDV11PQM1","THDV3PQM1","THDV5PQM1","THDV7PQM1","THDV9PQM1","THDVTPQM1","TEMPTUBXIN_degF","PDP_PSIG","PIP_PSIG","TPMOTOR_degF","HORAS_ON","HORAS_OFF","HORAS_TOT","POT_HID","VOLUMEN_LIQUIDO","AGUA","CRUDO","BSW"
2023-01-06 11:06:00,469.1,NA,425.7,60,NA,485.8,485.9,484.65,NA,NA,NA,2720,2695,2683,NA,NA,616.1,759,836.5,804.9,112.1,NA,118.6,96.7,358.1,349.6,NA,NA,77.2,0.20218839200761,NA,NA,5.1408098650225,NA,NA,NA,42.7,3.6,1.3,37.9,11.3,4.8,40.3,NA,NA,NA,NA,NA,NA,200.72,2466,1001.5,253,NA,NA,NA,245.914011213029,NA,NA,NA,NA
2023-01-06 11:09:00,NA,448.8,427,60,57,485.95,NA,484.8,414.8,414.3,415,NA,NA,2684,613.4,628.6,615.4,758.7,836.4,804.6,112.2,NA,118.5,98.5,358.3,348.3,NA,NA,77.4,0.184282487219133,1.52901905889954,NA,5.1506438304788,NA,NA,NA,NA,3.2,0.7,38,10.2,4.7,NA,NA,NA,NA,NA,NA,NA,200.72,2466,NA,253,NA,NA,NA,245.837610522516,NA,NA,NA,NA
2023-01-06 11:12:00,NA,449.3,426.9,60,NA,485.2,485.55,484.2,414.7,NA,NA,NA,2696,2685,614.1,629.3,616.4,759.2,836.7,804.5,NA,122.8,118.6,94.8,358,348.5,89.75,NA,77.3,0.244062146556344,1.51091515216688,NA,5.11581403099483,NA,NA,23.2,42.55,3.4,1.4,37.5,11.2,4.6,40.2,NA,NA,NA,NA,NA,22.8,200.77,2465.8,1001.2,252.3,NA,NA,NA,245.977701784721,NA,NA,NA,NA
2023-01-06 11:15:00,468.7,448.1,427.6,60,56.9,483.55,483.8,482.35,415.3,414.9,415.6,2724,2699,2688,615.8,631.2,618.4,758.8,NA,NA,112.1,NA,118.5,91.4,360.5,348.3,NA,77.8,77.4,0.24493697353484,1.51174010935992,0.194660734149043,NA,1.53747597693786,NA,16.95,42.75,3.3,0.9,37.1,10,4.3,40.3,NA,NA,NA,NA,NA,9.4,200.77,2465.6,1001.8,253,NA,NA,NA,246.773623547667,NA,NA,NA,NA
2023-01-06 11:18:00,468,449.5,427.2,60,NA,482.8,483.15,481.7,414.7,414.3,415,2719,2695,2683,NA,631.8,618.8,759,836.6,805.2,NA,122.9,118.6,90.8,357.8,347.8,89.75,78.2,NA,0.245288662877656,NA,0.167084377610696,5.15661446184606,1.47625160462131,NA,23.35,42.65,2.6,0.8,37.2,9.7,4.1,40.4,NA,NA,NA,NA,NA,22.8,200.73,2465.7,1001.3,252.1,NA,NA,NA,247.298838275535,NA,NA,NA,NA
2023-01-06 11:21:00,468.7,448,426.9,60,NA,485.85,486,484.75,NA,NA,NA,2720,NA,2684,613.6,628.8,615.4,759.2,836.7,804.8,112.2,NA,NA,93.1,359.6,348.5,89.9,77.9,77.3,0.184315357631245,1.53945526967378,NA,5.12767109593034,1.5614973262032,NA,9.05,42.75,3.6,NA,38,10.5,4.6,40.5,NA,NA,NA,NA,NA,9.6,200.72,2465.9,1001.3,254.2,NA,NA,NA,247.272465523072,NA,NA,NA,NA
2023-01-06 11:24:00,468.8,450.1,425.7,60,NA,484.25,484.6,483.25,414.8,NA,415.1,2721,NA,NA,615.3,630.6,617.3,759.3,837,804.7,NA,122.8,118.5,95.8,357.4,350.1,NA,78.2,77.1,0.238549618320617,1.53499355946758,NA,5.12703040399834,NA,NA,23.2,42.75,3.3,0.6,37.8,10.1,4.8,40,NA,NA,NA,NA,NA,22.4,200.72,2465.9,1001.3,254.2,NA,NA,NA,245.809145703891,NA,NA,NA,NA
2023-01-06 11:27:00,468.6,449.6,426.1,60,57,483.85,484.05,482.7,414.7,NA,415,2720,NA,NA,615.7,631.8,618.5,759.2,836.7,805.3,112.1,122.9,118.6,95,357.9,349.5,NA,NA,77.2,0.220895522388062,1.57556270096462,NA,5.14742628685656,NA,4.89253393665159,23.05,42.6,3.6,1.3,NA,11.3,NA,40.5,NA,NA,NA,NA,NA,22.5,200.76,2466.5,1001.4,253,NA,NA,NA,247.215289444266,NA,NA,NA,NA
2023-01-06 11:30:00,NA,449.2,427.5,60,56.9,484.35,484.55,483.2,NA,414.2,414.9,NA,2696,2685,615.3,631.1,617.3,759.4,NA,804.8,112.2,122.8,NA,100.3,358.1,347.9,NA,78.1,77.4,0.208755815340563,1.58823845039438,NA,NA,NA,NA,16.7,42.8,NA,0.9,NA,10.4,4.6,40.3,NA,NA,NA,NA,NA,9.4,200.76,2466.6,1001.7,253.7,NA,NA,NA,246.642506271415,NA,NA,NA,NA
2023-01-06 11:33:00,467.7,450.3,426.9,60,NA,483,483.05,481.8,414.6,414.1,NA,2721,2695,2684,616.6,632.4,619.2,NA,837,805.1,112.1,122.9,NA,94,356.7,348.7,NA,78.3,77.3,0.191410455796157,1.55229632801628,NA,NA,NA,NA,23.3,NA,3.5,1.3,37.7,11.2,4.7,NA,NA,NA,NA,NA,NA,22.8,200.74,2465.2,1001.4,252.7,NA,NA,NA,245.769164371324,NA,NA,NA,NA
2023-01-06 11:36:00,468.7,447.7,427.4,60,NA,484.7,484.75,483.45,NA,NA,NA,2719,NA,2683,614.7,NA,617.4,759.2,837.1,NA,112.2,NA,NA,97.7,360.1,347.9,NA,77.8,77.4,0.178826895565093,NA,NA,NA,NA,NA,9,42.8,3.6,0.9,38.1,10.6,4.6,40.4,NA,NA,NA,NA,NA,9.4,200.71,2466.8,1001.6,253.6,NA,NA,NA,246.596934538818,NA,NA,NA,NA
2023-01-06 11:39:00,468.8,450.8,427.7,60,57,484.15,484,482.85,414.8,414.3,415,2720,NA,2685,615.9,631.3,618,NA,836.9,804.6,NA,NA,NA,94.7,356.3,347.7,NA,78.4,77.5,0.202948725601383,1.53870898563156,0.208855472013367,NA,NA,NA,23.2,42.8,3.3,NA,38,10.1,4.8,40.2,NA,NA,NA,NA,NA,22.4,200.71,2466.8,1001.6,253.6,NA,NA,NA,245.338641299027,NA,NA,NA,NA
2023-01-06 11:42:00,468.9,449,427,60,56.9,480.25,480.25,479.05,414.6,414.1,414.8,2719,2694,2682,619.6,635.7,622.2,759.3,837,805.4,112.1,NA,NA,NA,358.5,348.1,NA,78.1,77.4,0.192515942726517,1.57656458055926,0.208942749686574,5.15468210017904,1.51936657393538,NA,9.15,42.25,3.6,NA,37.7,10.3,4.5,40.1,NA,NA,NA,NA,NA,9.8,200.78,2465.3,1001.3,253,NA,NA,NA,246.049341575831,NA,NA,NA,NA
2023-01-06 11:45:00,468.6,447.8,426.8,60,NA,492.6,492.75,491.7,414.7,414.2,414.9,NA,2693,2683,605.8,620.8,608.6,759.4,836.8,804.5,112.3,NA,118.5,99.1,359.8,348.4,NA,77.9,NA,0.158311345646434,1.48212728857891,NA,5.1026783854709,NA,NA,23.55,43.3,3.4,0.6,38.1,10.4,4.8,40.6,NA,NA,NA,NA,NA,22.6,200.78,2465.3,1001.7,NA,NA,NA,NA,246.100232460028,NA,NA,NA,NA
2023-01-06 11:48:00,468.5,448.6,427,60,NA,490.1,489.95,488.95,414.5,414,414.8,NA,NA,2682,608.7,624,611.6,NA,837.2,804.9,NA,123,118.6,89.8,358.6,348.3,89.65,78,NA,0.170980484641241,1.50192484953641,0.181108943995544,NA,NA,NA,23.25,42.75,3.6,1.3,38,11.6,NA,40.5,NA,NA,NA,NA,NA,22.8,200.73,2466.5,1001.6,254,NA,NA,NA,246.729305207858,NA,NA,NA,NA
2023-01-06 11:51:00,468.6,448.9,428.4,60,57,484.55,484.5,483.3,414.7,414.2,414.9,NA,2695,2684,615,630.7,616.4,759.3,836.5,NA,112.1,122.9,NA,97.1,358.4,346.5,89.75,78.1,77.6,0.178890876565295,1.61108425970678,NA,NA,NA,NA,23.25,42.8,3.3,0.8,38.1,10.1,4.9,40.3,NA,NA,NA,NA,NA,22.4,200.78,2466.1,1001.7,253.1,NA,NA,NA,246.56064118632,NA,NA,NA,NA
2023-01-06 11:54:00,469.2,448,426.2,60,56.9,490.5,490.55,489.5,414.8,NA,415,NA,2694,NA,608.7,623.9,611.3,759.5,836.9,804.5,112.2,NA,NA,92.3,359.8,349.3,NA,77.9,77.2,0.153130337475687,1.50767395194967,NA,5.09808821691866,NA,NA,23.25,42.8,3.6,1.1,37.9,11.4,4.8,40.5,NA,NA,NA,NA,NA,22.7,200.78,2466.1,1001.7,NA,NA,NA,NA,246.036189220837,NA,NA,NA,NA
2023-01-06 11:57:00,468.6,449.8,426.1,60,NA,490.3,490.35,NA,414.7,NA,414.9,2720,2695,2683,608.8,623.5,611.3,NA,837,805,NA,123,NA,97.9,357.7,349.8,NA,78.2,NA,NA,1.45910175743112,NA,NA,NA,NA,9,42.95,3.7,0.8,38.1,10.7,4.6,40.4,NA,NA,NA,NA,NA,9.5,200.71,2466.4,1001.6,254.9,NA,NA,NA,246.786106634656,NA,NA,NA,NA
2023-01-06 12:00:00,468.9,448.5,426.5,60,57,487.7,487.75,486.55,NA,414.3,415,NA,NA,NA,611.3,626.4,613.7,NA,836.9,NA,NA,122.9,NA,96.5,359.1,349.2,NA,78,77.3,0.177714590367849,1.50156638219725,NA,NA,NA,NA,23.4,43.15,3.6,1.2,38,11.5,4.8,40.6,NA,NA,NA,NA,NA,22.5,200.71,2466.6,1001.7,253.1,1.05,0,1.05,247.300592246475,NA,NA,NA,NA
2023-01-06 12:03:00,468.7,448.7,427.4,60,NA,491.55,491.85,490.65,NA,414.2,NA,NA,2694,NA,606.7,622.3,609.5,759.6,837,804.4,NA,NA,118.5,96.2,358.8,347.9,89.75,NA,77.4,0.205628341460542,1.54473755779166,NA,5.08954602249063,NA,NA,16.45,42.75,3.8,0.9,38.1,10.7,4.6,40.3,NA,NA,NA,NA,NA,9.4,200.7,2466.3,1001.3,253,NA,NA,NA,246.502708162882,NA,NA,NA,NA
2023-01-06 12:06:00,468.4,450.2,NA,60,NA,491.65,491.9,490.65,414.6,414.1,414.9,2719,NA,NA,606.7,622.2,609,759.4,NA,804.5,NA,123,118.6,98.9,356.6,348.1,89.85,78.3,NA,0.193866760662676,1.5615648294249,NA,NA,NA,NA,23.65,43.45,3.3,0.8,NA,10.4,4.7,40.7,NA,NA,NA,NA,NA,22.7,200.66,2466.2,1001.7,254.7,NA,NA,NA,246.256574492813,NA,NA,NA,NA
2023-01-06 12:09:00,468.9,449.4,427,60,56.9,489.85,489.8,488.75,414.8,414.3,415,2721,2695,2685,609.1,624.1,611.7,759.5,837.1,805.1,NA,122.9,NA,90.8,358.3,348.9,NA,78.1,77.3,0.165152766308826,1.48517534825736,0.208855472013367,5.12969979597784,NA,NA,23,42.75,3.6,1.3,37.9,11.4,4.8,40.5,NA,NA,NA,NA,NA,22.5,200.66,2466.2,1001.7,254.7,NA,NA,NA,246.020242666165,NA,NA,NA,NA
2023-01-06 12:12:00,468.6,448.9,426.9,60,57,490.85,491.2,489.95,414.7,414.2,414.9,NA,NA,2684,607.6,623.2,610.2,759.6,837,NA,NA,NA,118.5,95.2,358.7,348.8,NA,78,NA,0.223568865093857,1.55350353068986,NA,NA,NA,NA,NA,NA,3.4,0.6,38.1,10.4,NA,NA,NA,NA,NA,NA,NA,NA,200.68,2466.1,1002.1,253.1,NA,NA,NA,246.245268919615,NA,NA,NA,NA
2023-01-06 12:15:00,469,448.8,426,60,NA,491.35,491.65,490.45,414.5,414,414.7,2719,2694,2683,607.2,622.4,609.8,759.9,NA,804.8,NA,NA,118.6,96.2,358.4,349.4,89.8,78.1,77.2,0.193969317580678,1.51136240078286,0.195067576982015,NA,NA,NA,23.5,43.2,3.7,1.3,38,11.5,4.7,40.4,NA,NA,NA,NA,NA,22.8,200.68,2467.1,1002,255.1,NA,NA,NA,245.864428484277,NA,NA,NA,NA
2023-01-06 12:18:00,468.7,447.6,427.3,60,NA,490.8,490.5,489.6,414.4,413.9,NA,2718,2693,2682,607.9,623.4,610.7,759.7,837.3,805,112.3,123,NA,94.9,360,348,NA,77.9,77.4,0.194311959017845,1.53094462540716,NA,5.11656952539549,NA,NA,8.95,NA,NA,0.9,38.2,10.8,4.5,NA,NA,NA,NA,NA,NA,9.4,200.68,2466.1,1001.6,252.7,NA,NA,NA,246.276258893002,NA,NA,NA,NA
2023-01-06 12:21:00,468.4,449,427.7,60,NA,487.4,487.4,486.35,414.7,414.3,415,2721,2696,2685,611.5,626.6,613.9,759.2,836.8,805.1,112.2,122.9,NA,101.9,358.5,348.1,NA,78.1,NA,0.16002844950213,1.50107991360691,0.181033282272666,5.14347590687601,1.51839178785287,NA,NA,42.65,3.4,NA,38,10.2,4.9,40.2,NA,NA,NA,NA,NA,22.6,200.71,2465.9,1001.3,253.3,NA,NA,NA,246.786574526479,NA,NA,NA,NA
2023-01-06 12:24:00,469,449.4,427.9,60,NA,488.8,489,487.8,414.6,414.1,414.9,NA,2695,2684,609.6,625.4,612.1,759.4,837.5,805,NA,NA,NA,92.2,358.1,347.7,89.9,NA,77.5,0.200933750960344,1.57544258567485,NA,5.1500895124693,NA,NA,23.2,42.7,3.7,1.2,37.9,11.4,4.8,40.5,NA,NA,NA,NA,NA,22.7,200.71,2465.9,1001.3,253.3,NA,NA,NA,247.287953848479,NA,NA,NA,NA
2023-01-06 12:27:00,469.4,448.5,427.4,60,NA,492.7,492.6,491.65,414.7,414.2,415,2720,NA,NA,605.8,621,608.8,759.7,837.1,804.7,NA,NA,118.5,99,359.3,348,89.75,78,77.4,0.152456901606663,1.49269993462628,NA,5.09681449094315,NA,NA,9.1,43.3,3.6,0.9,38.1,10.7,4.4,40.7,NA,NA,NA,NA,NA,9.8,200.76,2466.2,1001.5,255,NA,NA,NA,246.656790647443,NA,NA,NA,NA
2023-01-06 12:30:00,469.1,448.1,425.4,60,56.9,491.4,491.5,490.35,414.6,414.1,414.9,NA,2694,2683,607,NA,610.1,759.6,837,804.8,NA,123,NA,99.1,359.5,350.6,89.75,77.9,77.1,0.170467905008235,NA,NA,5.10535520946113,NA,NA,23.45,43.25,NA,1.3,38,11.5,4.8,40.5,NA,NA,NA,NA,NA,22.6,200.76,2465.3,NA,253.3,NA,NA,NA,245.907801557822,NA,NA,NA,NA
2023-01-06 12:33:00,468.7,450.7,426.5,60,57,487.85,487.65,486.65,414.7,414.3,415,2721,2696,2684,610.7,627.1,613.8,759.2,837.1,805.1,NA,122.9,118.6,91.3,356.6,349.2,NA,78.3,77.3,0.19548604940466,1.60401814646792,NA,5.15532605979845,NA,NA,16.55,42.4,NA,1,37.8,10.5,4.5,40.1,NA,NA,NA,NA,NA,9.5,200.68,2466.7,1001.6,253.7,NA,NA,NA,246.902040947397,NA,NA,NA,NA
2023-01-06 12:36:00,469.5,449.5,426.8,60,56.9,491.45,491.45,490.35,414.9,414.5,415.2,2722,NA,2685,606.7,622.3,610.3,NA,836.6,804.5,NA,NA,118.5,98.6,358,349.1,89.9,78.1,NA,0.146963729351603,1.50057086935246,0.18095768374165,NA,NA,NA,15.65,42.85,3.4,0.6,38.2,10.4,4.8,40.2,NA,NA,NA,NA,NA,22.6,200.76,2465.9,1001.9,253.4,NA,NA,NA,246.540878917457,NA,NA,NA,NA
2023-01-06 12:39:00,468.8,448.8,426.5,60,57,490.25,490.6,489.3,414.6,414.1,414.9,2720,2695,2683,608,623.9,610.8,759.6,837.3,804.7,NA,NA,NA,95.6,358.8,349,NA,78,NA,0.223845428840734,1.57377760894339,0.208942749686574,5.1132578281146,NA,NA,23.15,42.8,3.7,1.3,38,11.6,NA,40.5,NA,NA,NA,NA,NA,22.8,200.76,2465.9,1001.9,253.4,NA,NA,NA,245.407064503109,NA,NA,NA,NA
2023-01-06 12:42:00,468.5,449.2,427.7,60,NA,491.35,491.75,490.5,414.5,414,414.8,2718,2692,2681,606.6,622.4,609.9,759.5,837.1,804.5,112.3,NA,118.6,94.5,357.7,347.1,NA,78.2,77.5,0.235100505466093,1.53896351079451,NA,5.10599308650202,1.5625,NA,9,NA,NA,0.9,38.2,10.7,4.5,NA,NA,NA,NA,NA,NA,9.4,200.85,2465.8,1001.6,254.7,NA,NA,NA,246.586323412551,NA,NA,NA,NA
2023-01-06 12:45:00,468.6,449.6,427.9,60,56.9,487.35,487.4,486.25,414.3,413.8,414.6,NA,2693,NA,611.4,626.8,614.6,NA,837.5,805.1,112.2,NA,NA,98.6,357.3,NA,NA,NA,NA,0.177841010136958,1.48963730569947,NA,NA,NA,NA,23.55,43.15,3.6,1.4,37.8,11.4,4.7,40.6,NA,NA,NA,NA,NA,22.7,200.85,2465.9,NA,254.7,NA,NA,NA,246.988688085626,NA,NA,NA,NA
2023-01-06 12:48:00,NA,448.4,428,60,NA,487.55,487.8,486.45,414.6,414.2,414.9,2720,2694,2683,610.8,627,613.6,759.2,836.8,804.8,NA,123,NA,NA,358.9,347.3,NA,78,NA,0.213295414148584,1.59879010478557,0.194986072423399,5.13162279240254,NA,NA,16.65,42.6,NA,0.8,37.9,10.6,4.5,40.3,NA,NA,NA,NA,NA,9.5,200.74,2465.8,1001.4,253.4,NA,NA,NA,245.772235711783,NA,NA,NA,NA
2023-01-06 12:51:00,469.2,449.6,427.3,60,57,492.3,492.55,491.35,NA,414.1,NA,NA,NA,NA,606.2,621.5,608.6,759.6,837.3,804.6,NA,122.9,NA,96.3,357.6,348.1,89.65,78.2,77.4,0.193593804998224,1.53569678157163,NA,5.10930668332292,NA,NA,15.45,43.1,3.4,0.7,38.3,10.5,4.8,40.5,NA,NA,NA,NA,NA,22.5,200.71,2466,1001.6,253.4,NA,NA,NA,246.633474760564,NA,NA,NA,NA
2023-01-06 12:54:00,468.9,447.7,427.4,60,56.9,492.5,NA,491.45,414.8,414.2,415,2721,2695,2684,606.2,621,608.4,NA,837.1,804.5,NA,NA,NA,92.4,360.2,NA,NA,77.8,NA,NA,1.49269993462628,0.208855472013367,NA,NA,NA,23.65,43.4,3.6,1.2,38,11.5,4.7,40.6,NA,NA,NA,NA,NA,22.8,200.71,2466,1001.6,253.4,NA,NA,NA,246.149377117903,NA,NA,NA,NA
2023-01-06 12:57:00,467.9,449.1,427.2,60,NA,491.55,491.55,490.4,NA,414.3,NA,NA,NA,2683,607.1,622.1,609.9,759.4,837,804.7,NA,NA,118.5,96.4,358.6,348.4,89.55,78.1,NA,0.158702168929638,1.47898428579197,NA,5.11848735996004,NA,NA,16,43.4,2.1,0.5,35,8.9,3.4,40.9,NA,NA,NA,NA,NA,23.6,200.73,2465.8,1001.5,255,NA,NA,NA,245.69937428549,NA,NA,NA,NA
2023-01-06 13:00:00,469.3,449,427.8,60,NA,492.5,492.4,491.35,414.7,NA,NA,2720,2694,NA,606.2,621.2,609,759.3,NA,805.1,NA,NA,118.6,96.9,358.7,347.5,89.8,NA,77.5,0.164280685285135,1.48115878893488,NA,NA,NA,NA,23.6,43.35,3.7,1.3,38,11.6,4.7,40.7,NA,NA,NA,NA,NA,22.7,200.73,2467,1001.9,255,1,0,1,247.396412484541,NA,NA,NA,NA
2023-01-06 13:03:00,468.9,448.7,426.6,60,NA,487.25,487.3,486.15,NA,414.1,414.9,2721,2695,NA,611.9,627.5,614.3,759.9,837.1,804.9,NA,NA,NA,94.6,359.1,349,89.85,78,77.3,0.166004624414528,1.55364945784108,NA,5.08763895249594,NA,NA,16.45,42.6,NA,0.9,NA,10.6,4.6,40.2,NA,NA,NA,NA,NA,9.4,200.74,2466.1,1001.5,253.6,NA,NA,NA,246.06071105127,NA,NA,NA,NA
2023-01-06 13:06:00,468.6,448.5,426.4,60,57,491.55,491.4,490.35,414.6,NA,NA,2719,2694,2682,607.1,622.6,609.9,759.6,837.2,804.5,NA,NA,NA,102,359,348.9,89.65,NA,NA,0.182235024395994,1.53294194390084,NA,5.10140340648816,1.51936657393538,NA,15.75,43.2,3.2,0.5,NA,10.4,NA,40.6,NA,NA,NA,NA,NA,23,200.74,2466.5,1001.7,253.4,NA,NA,NA,246.775191112152,NA,NA,NA,NA
2023-01-06 13:09:00,469.1,448.7,426.7,60,NA,492.15,492.2,491.15,414.9,414.4,415.2,2722,2696,2684,606.8,621.3,609.6,759.3,837,804.7,NA,NA,NA,93.2,359.3,349.1,89.8,NA,NA,0.146730836952681,1.4256951624313,0.208768267223382,5.12703040399834,1.53944836433611,NA,23.25,42.8,3.7,1.4,37.9,11.5,4.7,40.4,NA,NA,NA,NA,NA,22.7,NA,2466.5,1001.7,253.4,NA,NA,NA,246.084029624788,NA,NA,NA,NA
2023-01-06 13:12:00,NA,448.6,426.4,60,56.9,491.1,491.25,490.05,414.6,414.1,414.9,2721,2695,NA,607.2,622.9,610.7,759.7,836.9,804.8,NA,NA,NA,97.7,358.9,349.5,NA,NA,77.2,0.176460208223026,1.51564537157757,0.194986072423399,5.09286249687681,NA,NA,15.65,43.1,3.4,0.6,38.1,10.4,4.8,40.3,NA,NA,NA,NA,NA,22.6,200.76,2466.3,1001.6,252,NA,NA,NA,246.306294807702,NA,NA,NA,NA
2023-01-06 13:15:00,NA,449.8,426.9,60,57,491.55,491.65,490.5,414.8,414.3,415.1,NA,2697,2685,607.6,622.2,610.2,759.6,837.1,804.6,NA,NA,118.5,97.9,357.8,348.8,89.75,78.2,77.3,0.170437848956788,1.44565217391304,NA,5.10140340648816,NA,NA,15.65,NA,3.6,1.2,37.7,11.4,4.6,40.4,NA,NA,NA,NA,NA,22.9,200.76,2465.4,1001.4,253,NA,NA,NA,246.915326085705,NA,NA,NA,NA
2023-01-06 13:18:00,469.1,448.7,427.6,60,56.9,491.1,490.95,489.9,414.7,414.2,414.9,2720,2694,2683,607.6,622.9,610.5,NA,837.3,804.9,NA,NA,118.6,94.8,359.1,347.7,NA,78,77.5,0.176522506619594,1.50461705594786,NA,NA,NA,NA,16.5,NA,3.7,0.9,38,10.5,4.5,NA,NA,NA,NA,NA,NA,9.4,200.73,2465.9,1001.6,252.3,NA,NA,NA,246.045028329874,NA,NA,NA,NA
2023-01-06 13:21:00,468.9,448.9,427.4,60,57,486.15,486.4,485.15,414.6,NA,NA,NA,2695,NA,612.8,628.4,615.5,NA,836.8,805.1,NA,NA,NA,95.2,358.6,348.2,NA,78.1,77.4,0.190114068441074,1.534981418646,NA,NA,NA,NA,15.4,42.65,3.4,0.6,NA,10.2,4.8,40.2,NA,NA,NA,NA,NA,22.3,200.71,2466.2,1001.5,254,NA,NA,NA,246.385235388963,NA,NA,NA,NA
2023-01-06 13:24:00,468.9,450.1,428,60,NA,489.6,489.75,488.6,414.8,414.3,415,NA,NA,2684,608.8,624,612.1,759.4,837,804.7,NA,NA,NA,93.7,357.1,347.4,NA,78.3,77.5,0.182880066072813,1.46891430429833,NA,5.11848735996004,NA,NA,16.9,43.3,3.6,1,NA,10.5,4.5,40.5,NA,NA,NA,NA,NA,9.6,200.71,2466.2,1001.5,254,NA,NA,NA,247.127574839821,NA,NA,NA,NA
2023-01-06 13:27:00,NA,449.8,425.4,60,NA,489.95,490,488.85,414.7,414.2,NA,NA,2694,2683,608.7,624.3,611.8,NA,NA,804.9,NA,NA,NA,95,357.6,350.4,NA,78.2,77.1,0.165094339622652,1.52320034692108,NA,NA,NA,NA,23.55,42.9,3.3,0.5,NA,10.3,4.7,40.3,NA,NA,NA,NA,NA,22.8,200.8,2465.9,1001.9,254.7,NA,NA,NA,245.962411454907,NA,NA,NA,NA
2023-01-06 13:30:00,468.4,448.6,425.9,60,NA,489.7,490,488.7,NA,NA,NA,2721,2695,2684,608.9,624.1,611.9,759.6,837.4,805,NA,NA,118.5,94.4,359.3,350.2,NA,78,NA,NA,1.48517534825736,NA,5.12905911740216,NA,NA,NA,43,3.6,1.2,37.9,11.4,4.8,40.4,NA,NA,NA,NA,NA,NA,200.8,2466.1,1001.7,251.9,NA,NA,NA,246.143434175763,NA,NA,NA,NA
2023-01-06 13:33:00,468.9,448.7,426.8,60,56.9,489.95,NA,488.85,NA,NA,NA,2720,2694,NA,609.1,624.3,612.2,759.3,837.1,804.7,NA,NA,118.6,97.5,358.8,349,89.65,NA,77.3,NA,1.47919375812744,NA,5.13098163341804,NA,NA,16.6,42.8,3.7,0.9,38,10.5,4.6,40.5,NA,NA,NA,NA,NA,9.4,200.79,2465.4,1001.6,255.2,NA,NA,NA,246.998171449178,NA,NA,NA,NA
2023-01-06 13:36:00,469,449.6,425.7,60,57,491.1,491.25,490.05,414.8,414.3,415.1,2721,NA,NA,607.3,623,610.5,759.1,837,804.4,NA,NA,NA,96.2,357.6,350.2,89.7,78.2,77.1,0.182331490412887,1.53194263363755,NA,5.1322641116434,NA,NA,15.65,43.1,3.5,1.2,37.5,11.2,4.5,40.4,NA,NA,NA,NA,NA,22.9,200.77,2466.2,1001.4,251.8,NA,NA,NA,246.065946372298,NA,NA,NA,NA
2023-01-06 13:39:00,469.3,449.9,426.6,60,56.9,NA,491.35,490.05,414.5,414,414.7,2718,2693,2681,607.4,622.3,611,759.8,837.4,805.4,NA,123,NA,96.1,357.5,348.8,NA,NA,77.3,NA,1.42337154343457,0.195067576982015,5.12777824023975,1.5625,NA,16.8,43.35,3.7,1,38.2,10.5,NA,40.6,NA,NA,NA,NA,NA,9.4,200.74,2466.2,1001.4,251.8,NA,NA,NA,246.17324784363,NA,NA,NA,NA
2023-01-06 13:42:00,469.1,448.5,427.2,60,57,490.65,490.9,489.75,414.6,414.2,414.9,2719,NA,2682,607.8,623,611,NA,837.2,805.2,NA,NA,NA,97.1,359.3,348,NA,78,77.4,0.194243333921933,1.47681615810621,0.194986072423399,NA,NA,NA,23.1,42.8,3.4,0.7,NA,10.4,4.8,40.5,NA,NA,NA,NA,NA,22.6,200.72,2465.7,NA,254.5,NA,NA,NA,245.703521605634,NA,NA,NA,NA
2023-01-06 13:45:00,468.6,449,425.5,60,NA,484.5,484.5,483.35,414.7,NA,NA,NA,2694,2683,615.5,630.4,617.3,759.5,837,NA,NA,122.9,NA,99.3,358.7,350.3,90,78.1,77.1,0.161001788908782,1.50279089738086,NA,NA,NA,NA,9.25,NA,3.6,0.9,37.9,NA,4.6,40.2,NA,NA,NA,NA,NA,9.7,200.72,2465.7,NA,253.7,NA,NA,NA,246.638028756367,NA,NA,NA,NA
2023-01-06 13:48:00,468.6,450.6,427,60,NA,486.35,486.5,485.35,414.8,414.3,415,2721,2695,2684,613,628.6,615.9,NA,836.9,804.7,NA,NA,NA,96.7,356.6,348.6,89.75,78.3,77.4,0.178157847853218,1.52355316285329,NA,NA,NA,NA,23.15,42.65,3.1,0.8,NA,10.1,NA,40.3,NA,NA,NA,NA,NA,22.4,200.65,2466.3,1001.8,253,NA,NA,NA,247.002705186806,NA,NA,NA,NA
